kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.tags,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.defaultLanguage,snippet.defaultAudioLanguage,contentDetails.contentRating.ytRating
youtube#video,0BkYOESayEPi2XmxbkaH7jd16ro,PGJUARJtxzg,2016-04-21T00:57:10Z,UCmAWv0ZC-OjzDQ2WRIPYf5A,Johnny Depp And Amber Heard Australian Apology Parodied By Stephen Colbert,Johnny Depp And Amber Heard Australian Apology Parodied By Stephen Colbert,https://i.ytimg.com/vi/PGJUARJtxzg/default.jpg,120,90,https://i.ytimg.com/vi/PGJUARJtxzg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PGJUARJtxzg/hqdefault.jpg,480,360,lanell schumaker,,22,none,Johnny Depp And Amber Heard Australian Apology Parodied By Stephen Colbert,Johnny Depp And Amber Heard Australian Apology Parodied By Stephen Colbert,PT1M2S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,45,1,0,0,https://i.ytimg.com/vi/PGJUARJtxzg/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/PGJUARJtxzg/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,HdcB2iWpLiFihhYBq6gCO9gk3eg,PZ9WvlUMk3o,2021-01-09T14:59:11Z,UCeooMl4PFAM9kLPHvavt2KQ,Amber Heard STOLE Money from a Children's Hospital SAYS Australian Media!,"Amber Heard STOLE Money from a Children's Hospital SAYS Australian Media!

Check out Channel Membership if you are keen to support the channel!
New members get their names in the credits!

MY TWITTER: https://twitter.com/EnterHacker (@EnterHacker)
MAIL ME articles or topics (with source best!): campsmithmedia@gmail.com

Want PAID PROMO SPOTS? Send me a mail or DM on to the info. above! (Starting as low as $5! Note via: Paypal)

https://christhead.bandcamp.com/releases Christ Head Album Here!

Patreon Channels! CHECK THEM OUT!

Adega's Book: https://www.amazon.com/Evolution-Adega/dp/1645305953/ref=sr_1_1?crid=3GE2MYD9LNPMO&keywords=evolution+by+adega&qid=1584844229&sprefix=Evolution+by+%2Caps%2C247&sr=8-1

TitozWorld Channel : https://www.youtube.com/watch?v=2WALmC4JcoA

Teresa Martin : https://www.youtube.com/channel/UCOtslVrAWs_pdhaqqkJ1iyw

Wanna support the channel? Check out some merch in the link below!

https://teespring.com/stores/hacker-goods 

""Podcast series"" means I will not appear on facecam and the edits will usually be light.",https://i.ytimg.com/vi/PZ9WvlUMk3o/default.jpg,120,90,https://i.ytimg.com/vi/PZ9WvlUMk3o/mqdefault.jpg,320,180,https://i.ytimg.com/vi/PZ9WvlUMk3o/hqdefault.jpg,480,360,eHacker,"['amber heard', 'amber heard twitter', 'amber heard instagram', 'amber heard and johnny depp', 'johnny depp', 'johnny depp dior', 'amber heard vs megan fox', 'amber heard aquaman 2', 'amber heard mera', 'amber heard rumor', 'amber heard clip', 'defamation', 'johnny depp amber heard', 'amber heard johnny depp', 'johnny amber', 'johnny amber court']",24,none,Amber Heard STOLE Money from a Children's Hospital SAYS Australian Media!,"Amber Heard STOLE Money from a Children's Hospital SAYS Australian Media!

Check out Channel Membership if you are keen to support the channel!
New members get their names in the credits!

MY TWITTER: https://twitter.com/EnterHacker (@EnterHacker)
MAIL ME articles or topics (with source best!): campsmithmedia@gmail.com

Want PAID PROMO SPOTS? Send me a mail or DM on to the info. above! (Starting as low as $5! Note via: Paypal)

https://christhead.bandcamp.com/releases Christ Head Album Here!

Patreon Channels! CHECK THEM OUT!

Adega's Book: https://www.amazon.com/Evolution-Adega/dp/1645305953/ref=sr_1_1?crid=3GE2MYD9LNPMO&keywords=evolution+by+adega&qid=1584844229&sprefix=Evolution+by+%2Caps%2C247&sr=8-1

TitozWorld Channel : https://www.youtube.com/watch?v=2WALmC4JcoA

Teresa Martin : https://www.youtube.com/channel/UCOtslVrAWs_pdhaqqkJ1iyw

Wanna support the channel? Check out some merch in the link below!

https://teespring.com/stores/hacker-goods 

""Podcast series"" means I will not appear on facecam and the edits will usually be light.",PT6M12S,2d,sd,false,True,rectangular,processed,public,youtube,True,True,False,2023,557,0,192,https://i.ytimg.com/vi/PZ9WvlUMk3o/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/PZ9WvlUMk3o/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,PLzufDFhWcH9nbFeC-GcKkeJtlQ,ROj96sNjTWo,2016-05-27T18:36:00Z,UChFX1tLtuNBvG4PSCM6d-Nw,Johnny Depp & Amber Heard: She Claims She Has Video Of Alleged Abuse,"I created this video with the YouTube Slideshow Creator (http://www.youtube.com/upload)
So scary. Amber Heard headed to court on May 27 and submitted a photo as evidence, claiming the bruises on her face were from a beating by Johnny Depp — and she claims she also has video.
There may soon be a video of Johnny Depp and Amber Heard that you don’t want to see. After submitting a photo of her bruised face as evidence, the Magic Mike XXL actress, 30, claimed in court that she also had a video of one of the alleged beatings, according to a new report.
click here to read more",https://i.ytimg.com/vi/ROj96sNjTWo/default.jpg,120,90,https://i.ytimg.com/vi/ROj96sNjTWo/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ROj96sNjTWo/hqdefault.jpg,480,360,Hollywood Life Tube,"['johnny depp', 'amber heard', 'alice through the looking glass', 'comedy', 'talk show', 'funny', 'clip', 'late night', 'comedic', 'comedian', 'mean tweets', 'jimmy kimmel live', 'johnny', 'jimmy kimmel', 'hollywood', 'celebrity', 'jimmy', 'alice in wonderland', 'dogs', 'interview', 'australia', 'hilarious', 'government', 'depp', 'ellen', 'smuggle', 'hysterical', ""ellen's"", 'touring', 'tour', 'music', 'theellenshow', 'the ellen show', 'daytime', 'bieber', 'justin', 'doppelgänger', ""depp's"", 'tmz', 'doppelganger']",22,none,Johnny Depp & Amber Heard: She Claims She Has Video Of Alleged Abuse,"I created this video with the YouTube Slideshow Creator (http://www.youtube.com/upload)
So scary. Amber Heard headed to court on May 27 and submitted a photo as evidence, claiming the bruises on her face were from a beating by Johnny Depp — and she claims she also has video.
There may soon be a video of Johnny Depp and Amber Heard that you don’t want to see. After submitting a photo of her bruised face as evidence, the Magic Mike XXL actress, 30, claimed in court that she also had a video of one of the alleged beatings, according to a new report.
click here to read more",PT1M21S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,60,0,0,0,https://i.ytimg.com/vi/ROj96sNjTWo/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ROj96sNjTWo/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,l58tywg2w4p6hDUlq3P0KcXaQjE,S-HYiRnqTlE,2020-08-04T21:26:00Z,UC3IRGQH5YHzwRh_c9M5m2lg,Johnny Depp traumtised after Amber Heard almost cut his finger,"#subcribe 
#JustictoJohnnyDepp
#JohnnyDepp #jacksparrow
#AmberHeard",https://i.ytimg.com/vi/S-HYiRnqTlE/default.jpg,120,90,https://i.ytimg.com/vi/S-HYiRnqTlE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/S-HYiRnqTlE/hqdefault.jpg,480,360,Abdulmuhaymin Abdullah,,20,none,Johnny Depp traumtised after Amber Heard almost cut his finger,"#subcribe 
#JustictoJohnnyDepp
#JohnnyDepp #jacksparrow
#AmberHeard",PT1M11S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,87,4,0,0,https://i.ytimg.com/vi/S-HYiRnqTlE/sddefault.jpg,640.0,480.0,,,,,,
youtube#video,MmFjp58MiCy3VMoN_i83v_n18JQ,S4AwKy5CmQM,2021-01-08T00:06:27Z,UC47Nk2Ej8eSdVt9neqgi5gg,Sabotean a Amber Heard,"#amberheard #johnnydepp #thestand

Sabotean a Amber Heard

Únete a este canal para acceder a sus beneficios:
https://www.youtube.com/channel/UC47Nk2Ej8eSdVt9neqgi5gg/join
PAYPAL: 
https://www.paypal.me/limasjorge
Tienda:
https://teespring.com/stores/jorge-limas
Donaciones https://streamlabs.com/jorgelimas1
----------------------------------------------------------------------------------------------------------------------
Sabotean a Amber Heard

LINKTREE:
https://linktr.ee/jorgelimas

CANAL JORGE LIMAS YOUTUBE:
https://www.youtube.com/c/jorgelimas

SPOTIFY:
CONSPIRACIÓN PARANORMAL:
https://open.spotify.com/show/3a6QSY3rNGVZ1zM4Gpqml3
Anchor:
https://anchor.fm/jorge-limas

ESTO NO ES UN PODCAST:
https://open.spotify.com/show/3a6QSY3rNGVZ1zM4Gpqml3
Anchor: 
https://anchor.fm/jorgelimas

JORGE LIMAS PELICULAS, SERIES Y EL SHOW DE JORGE LIMAS:
https://open.spotify.com/show/1pOe8vl8jpZJkFhxoOcjDL
Anchor:
https://anchor.fm/limaspeliculasyseries

Gráficos Motion Made:
https://www.youtube.com/user/muhammadtoqeer1988
--------------------------------------------------------------------------------------------------",https://i.ytimg.com/vi/S4AwKy5CmQM/default.jpg,120,90,https://i.ytimg.com/vi/S4AwKy5CmQM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/S4AwKy5CmQM/hqdefault.jpg,480,360,JORGE LIMAS,"['jorge limas', 'limas', 'Sabotean a Amber Heard', 'amber heard', 'johnny depp', 'the stand']",22,none,Sabotean a Amber Heard,"#amberheard #johnnydepp #thestand

Sabotean a Amber Heard

Únete a este canal para acceder a sus beneficios:
https://www.youtube.com/channel/UC47Nk2Ej8eSdVt9neqgi5gg/join
PAYPAL: 
https://www.paypal.me/limasjorge
Tienda:
https://teespring.com/stores/jorge-limas
Donaciones https://streamlabs.com/jorgelimas1
----------------------------------------------------------------------------------------------------------------------
Sabotean a Amber Heard

LINKTREE:
https://linktr.ee/jorgelimas

CANAL JORGE LIMAS YOUTUBE:
https://www.youtube.com/c/jorgelimas

SPOTIFY:
CONSPIRACIÓN PARANORMAL:
https://open.spotify.com/show/3a6QSY3rNGVZ1zM4Gpqml3
Anchor:
https://anchor.fm/jorge-limas

ESTO NO ES UN PODCAST:
https://open.spotify.com/show/3a6QSY3rNGVZ1zM4Gpqml3
Anchor: 
https://anchor.fm/jorgelimas

JORGE LIMAS PELICULAS, SERIES Y EL SHOW DE JORGE LIMAS:
https://open.spotify.com/show/1pOe8vl8jpZJkFhxoOcjDL
Anchor:
https://anchor.fm/limaspeliculasyseries

Gráficos Motion Made:
https://www.youtube.com/user/muhammadtoqeer1988
--------------------------------------------------------------------------------------------------",PT4M50S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,114,9,0,2,https://i.ytimg.com/vi/S4AwKy5CmQM/sddefault.jpg,640.0,480.0,,,,es-419,es-MX,
youtube#video,wUpdyHv2TmP6I2CIbFgPIl7yJQ4,TkOnz8uA3sA,2016-05-27T17:57:17Z,UCtIVyCpav1KtKT3T_3czckA,Amber Heard Alleges: Johnny Depp Smashed IPhone In My Face — Report,"This is so shocking. Amber Heard has come forward as an alleged victim of domestic violence from her husband, Johnny Depp, and she has submitted a photo of her bruised skin as evidence from May 21. Read on to see how Johnny allegedly caused the bruise on her face.",https://i.ytimg.com/vi/TkOnz8uA3sA/default.jpg,120,90,https://i.ytimg.com/vi/TkOnz8uA3sA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/TkOnz8uA3sA/hqdefault.jpg,480,360,Nafees Picses,"['Amber', 'Johnny Depp', 'IPhone', 'Face', 'husband', 'bruised skin']",22,none,Amber Heard Alleges: Johnny Depp Smashed IPhone In My Face — Report,"This is so shocking. Amber Heard has come forward as an alleged victim of domestic violence from her husband, Johnny Depp, and she has submitted a photo of her bruised skin as evidence from May 21. Read on to see how Johnny allegedly caused the bruise on her face.",PT41S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,54,1,0,0,https://i.ytimg.com/vi/TkOnz8uA3sA/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/TkOnz8uA3sA/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,58qFyZoaCdsQhOFC18Vdu2rqgQM,tZvWhjCaEO8,2016-04-20T08:26:15Z,UC1sAQpHqHy4SV6ZSu98xGmg,Johnny Depp and Amber Heard: Australian biosecurity,"Johnny Depp and Amber Heard: Australian biosecurity is a triumph of minimalist cinema that has forced its way into the pantheon of movie history in a matter of minutes.The 42-second magnum opus proves Johnny Depp, husband to Australia's most famous immigration card falsifier Amber Heard, is back at the top of his game


Subscribe to Bombay Times Youtube channel here:  http://goo.gl/AdXcgU

Also Subscribe to Times Of India’s Youtube Channel here : http://goo.gl/WgIatu

Social Media Links: 
Facebook : https://www.facebook.com/bombaytimes
Twitter : https://twitter.com/TheBombayTimes
Google + : https://plus.google.com/u/0/102984408851160634037/posts

Download TOI Android App Here For Free: http://goo.gl/jrGnNr

Bombay Times Official YouTube channel is managed by Culture Machine Media Pvt Ltd.",https://i.ytimg.com/vi/tZvWhjCaEO8/default.jpg,120,90,https://i.ytimg.com/vi/tZvWhjCaEO8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/tZvWhjCaEO8/hqdefault.jpg,480,360,ETimes,"['Johnny Depp', 'Amber Heard', 'Johnny Depp and Amber Heard 2016', 'Johnny Depp and Amber Heard apology', 'Johnny Depp australia', 'Johnny Depp australia apology', 'Johnny Depp wife', 'Johnny Depp wife apology', 'Johnny Depp dogs', 'Johnny Depp dogs australia', 'Johnny Depp dogs apology', 'Johnny Depp biosecurity', 'amber heard australia', 'johnny depp Pistol and Boo', 'the bombay times channel', 'Australian biosecurity', 'Johnny Depp and Amber Heard video', 'pistol & boo']",24,none,Johnny Depp and Amber Heard: Australian biosecurity,"Johnny Depp and Amber Heard: Australian biosecurity is a triumph of minimalist cinema that has forced its way into the pantheon of movie history in a matter of minutes.The 42-second magnum opus proves Johnny Depp, husband to Australia's most famous immigration card falsifier Amber Heard, is back at the top of his game


Subscribe to Bombay Times Youtube channel here:  http://goo.gl/AdXcgU

Also Subscribe to Times Of India’s Youtube Channel here : http://goo.gl/WgIatu

Social Media Links: 
Facebook : https://www.facebook.com/bombaytimes
Twitter : https://twitter.com/TheBombayTimes
Google + : https://plus.google.com/u/0/102984408851160634037/posts

Download TOI Android App Here For Free: http://goo.gl/jrGnNr

Bombay Times Official YouTube channel is managed by Culture Machine Media Pvt Ltd.",PT1M18S,2d,hd,false,True,rectangular,processed,public,youtube,True,False,False,281,0,0,0,,,,,,,,,
youtube#video,gwBomZBNoVSI179fkkUE_Synjvo,uRmn0QncViw,2020-09-04T15:54:31Z,UChjDtGelMNkllI5S22oO_aA,Report: Johnny Depp Moves on With 'Made in Chelsea' Star Sophie Hermann After Amber Heard Split,"Report: Johnny Depp Moves on With 'Made in Chelsea' Star Sophie Hermann After Amber Heard Split..
https://www.youtube.com/channel/UChjDtGelMNkllI5S22oO_aA?sub_confirmation=1
Amid lengthy legal battle with his ex-wife Amber, the 57-year-old 'Pirates of the Caribbean' actor is reportedly seeing the 33-year-old reality TV star after she hit on him earlier this year.   Sep 4, 2020   AceShowbiz - Johnny Depp may be still entangled with Amber Heard in court, but he doesn't seem to have problems moving on from her romantically. The 57-year-old is reportedly dating German model and ""Made in Chelsea"" star Sophie Hermann.    According to sources, Johnny and Sophie, who lives in London to film the reality series on which she has appeared since 2013, first came into contact with each other earlier this year. It appears that the 33-year-old model hit on the ""Fantastic Beasts: The Crimes of Grindelwald"" star first as German press reports that ""Sophie left her phone number on a piece of paper and slid it between the strings of his guitar,"" after which the couple ""spoke on the phone a lot.""        The two reportedly have been seeing each other since then, with the Hollywo ...",https://i.ytimg.com/vi/uRmn0QncViw/default.jpg,120,90,https://i.ytimg.com/vi/uRmn0QncViw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/uRmn0QncViw/hqdefault.jpg,480,360,Myra Lamb,"['Johnny Depp', 'Sophie Hermann', 'move on', 'Dating Rumors']",22,none,Report: Johnny Depp Moves on With 'Made in Chelsea' Star Sophie Hermann After Amber Heard Split,"Report: Johnny Depp Moves on With 'Made in Chelsea' Star Sophie Hermann After Amber Heard Split..
https://www.youtube.com/channel/UChjDtGelMNkllI5S22oO_aA?sub_confirmation=1
Amid lengthy legal battle with his ex-wife Amber, the 57-year-old 'Pirates of the Caribbean' actor is reportedly seeing the 33-year-old reality TV star after she hit on him earlier this year.   Sep 4, 2020   AceShowbiz - Johnny Depp may be still entangled with Amber Heard in court, but he doesn't seem to have problems moving on from her romantically. The 57-year-old is reportedly dating German model and ""Made in Chelsea"" star Sophie Hermann.    According to sources, Johnny and Sophie, who lives in London to film the reality series on which she has appeared since 2013, first came into contact with each other earlier this year. It appears that the 33-year-old model hit on the ""Fantastic Beasts: The Crimes of Grindelwald"" star first as German press reports that ""Sophie left her phone number on a piece of paper and slid it between the strings of his guitar,"" after which the couple ""spoke on the phone a lot.""        The two reportedly have been seeing each other since then, with the Hollywo ...",PT3M44S,2d,hd,false,False,rectangular,processed,public,youtube,True,False,False,751,,0,2,https://i.ytimg.com/vi/uRmn0QncViw/sddefault.jpg,640.0,480.0,,,,,,
youtube#video,aWeeRoBhvJepzTMEmkM64IZXzOs,ZuRV3Wny98M,2017-11-15T13:10:27Z,UC7-Rsdw2Pts0-tHxi_-Cc1g,Amber heard opens up about going public on johnny depp abuse,"Amber heard opens up about going public on johnny depp abuse
The Machete Kills star accused the Pirates of the Caribbean actor of committing physical and verbal ...",https://i.ytimg.com/vi/ZuRV3Wny98M/default.jpg,120,90,https://i.ytimg.com/vi/ZuRV3Wny98M/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZuRV3Wny98M/hqdefault.jpg,480,360,Michał Nogielski,"['Entertainment', 'amber heard', 'Celebrity Gossip']",25,none,Amber heard opens up about going public on johnny depp abuse,"Amber heard opens up about going public on johnny depp abuse
The Machete Kills star accused the Pirates of the Caribbean actor of committing physical and verbal ...",PT2M31S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,11,0,0,0,,,,,,,,,
youtube#video,yKqUAW-_tqUfgXu-XmwtWH8Fo-k,ZywIE3eoRN8,2020-04-25T17:32:36Z,UCMrpRnyBJhgVBy3rm0K4P5w,Fans rise up for Johnny Depp's Pirates of the Caribbean return | While Amber Heard faces karma,"There is a large moment pushing for Johnny Depp to return as Captain Jack Sparrow, in Pirates of the Caribbean 6!

Upgrade to a Ridge Wallet and get 10% off with free worldwide shipping by using this link. Remember to use the code FLASH
Here is the link: https://www.ridgewallet.com/?utm_source=referral&utm_medium=FLASH

Check out my store! 
https://teespring.com/stores/yellowflash-merch

Check out my Patreon! 
https://www.patreon.com/yellowflashcomics
Check out my Twitch! 
https://www.twitch.tv/yellowflashcomics
Follow me on Twitter!
@yellowflashguy
#justiceforjohnny #johnnydepp #amberheard",https://i.ytimg.com/vi/ZywIE3eoRN8/default.jpg,120,90,https://i.ytimg.com/vi/ZywIE3eoRN8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ZywIE3eoRN8/hqdefault.jpg,480,360,YellowFlash 2,"['YellowFlash', 'Yellow Flash', 'YellowFlash2', 'YellowFlash 2', 'Yellow Flash 2', 'JusticeForJohnny', 'Justice For Johnny', 'Johnny Depp', 'Amber Heard', 'Johnny Depp Amber Heard', 'Amber Heard Johnny Depp', 'New Warriors', 'Gotham High', 'Marvel New Warriors', 'Pirates of the Caribbean', 'Pirates of the Caribbean 6', 'amber heard johnny depp video', 'amber heard johnny depp audio', 'amber heard audio', 'amber heard audio tmz', 'amber heard aquaman', 'amber heard aquaman 2', 'aquaman 2', 'marvel comics', 'the yellowflash']",24,none,Fans rise up for Johnny Depp's Pirates of the Caribbean return | While Amber Heard faces karma,"There is a large moment pushing for Johnny Depp to return as Captain Jack Sparrow, in Pirates of the Caribbean 6!

Upgrade to a Ridge Wallet and get 10% off with free worldwide shipping by using this link. Remember to use the code FLASH
Here is the link: https://www.ridgewallet.com/?utm_source=referral&utm_medium=FLASH

Check out my store! 
https://teespring.com/stores/yellowflash-merch

Check out my Patreon! 
https://www.patreon.com/yellowflashcomics
Check out my Twitch! 
https://www.twitch.tv/yellowflashcomics
Follow me on Twitter!
@yellowflashguy
#justiceforjohnny #johnnydepp #amberheard",PT7M37S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,42462,2804,0,405,https://i.ytimg.com/vi/ZywIE3eoRN8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/ZywIE3eoRN8/maxresdefault.jpg,1280.0,720.0,,,
youtube#video,ql4dv8a4E2l2yIGx4heezHz1rek,_rrw0B7BpHg,2021-09-28T15:07:09Z,UCvu-8ZHR5Q3HxQsJD5dg1Xg,😍Johnny Depp  Amber Heard #wthasap #video#✨,,https://i.ytimg.com/vi/_rrw0B7BpHg/default.jpg,120,90,https://i.ytimg.com/vi/_rrw0B7BpHg/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_rrw0B7BpHg/hqdefault.jpg,480,360,LOCAL media,,22,none,😍Johnny Depp  Amber Heard #wthasap #video#✨,,PT32S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,125,10,0,0,,,,,,,,,
youtube#video,L1pxI3W6HSQE8NVNUaq8b7GOWt4,_SGDB2TXDY0,2021-01-10T18:36:50Z,UCD5_0NsscO3SDH_hb7O_kkw,Amber Heard Rumoured To Be In Talks To Star In A Mera HBO Max Spinoff TV Show,"Amber Heard Rumoured To Be In Talks To Star In A Mera HBO Max Spinoff TV Show today! GEEK WHAT?!'s reaction & thoughts!
Subscribe: https://www.youtube.com/c/GEEKWHATInc

Amber Heard is now rumoured to be in talks to star in a Mera HBO Max spinoff TV series, which might get some fans a bit riled up.

Interact with Host.
Twitter https://twitter.com/matkat83
Instagram: @matkat83

— Channel Info ---
I started my channel to talk about all things related to TV Shows and Movies. I do videos on Movie/TV News, Trailer Breakdowns, Movie and TV reviews, and plenty more! I dish out all the good stuff on all your favorite geek/nerdy things, add expert analysis, then move on to the next hot topic, all without breaking a sweat. On GEEK WHAT?!, airing every Sunday get the latest info on all the major movies coming out that weekend followed by a movie review by myself and audiences. Don’t just trust the trailer.

#Aquaman #Mera #HBOMax",https://i.ytimg.com/vi/_SGDB2TXDY0/default.jpg,120,90,https://i.ytimg.com/vi/_SGDB2TXDY0/mqdefault.jpg,320,180,https://i.ytimg.com/vi/_SGDB2TXDY0/hqdefault.jpg,480,360,GEEK WHAT!?,"['DC', 'dceu', 'Amber Heard', 'Mera', 'HBO Max', 'Spinoff TV Show', 'Mera spin off', 'Aquaman', 'Grace Randolph', 'beyond the trailer', 'movie math', 'Morning Movie News', 'Robert Meyer Bernett', 'Nerdrotic', 'gary beakler', 'doomcock', 'midnight’s edge', 'robservations', 'emergency awesome', 'pagey', 'overlord dvd', 'Critical Drinker']",24,none,Amber Heard Rumoured To Be In Talks To Star In A Mera HBO Max Spinoff TV Show,"Amber Heard Rumoured To Be In Talks To Star In A Mera HBO Max Spinoff TV Show today! GEEK WHAT?!'s reaction & thoughts!
Subscribe: https://www.youtube.com/c/GEEKWHATInc

Amber Heard is now rumoured to be in talks to star in a Mera HBO Max spinoff TV series, which might get some fans a bit riled up.

Interact with Host.
Twitter https://twitter.com/matkat83
Instagram: @matkat83

— Channel Info ---
I started my channel to talk about all things related to TV Shows and Movies. I do videos on Movie/TV News, Trailer Breakdowns, Movie and TV reviews, and plenty more! I dish out all the good stuff on all your favorite geek/nerdy things, add expert analysis, then move on to the next hot topic, all without breaking a sweat. On GEEK WHAT?!, airing every Sunday get the latest info on all the major movies coming out that weekend followed by a movie review by myself and audiences. Don’t just trust the trailer.

#Aquaman #Mera #HBOMax",PT5M5S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,32,4,0,4,https://i.ytimg.com/vi/_SGDB2TXDY0/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/_SGDB2TXDY0/maxresdefault.jpg,1280.0,720.0,,en,
