kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.contentRating.ytRating,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.tags,snippet.defaultAudioLanguage,contentDetails.regionRestriction.blocked,snippet.defaultLanguage
youtube#video,dGfrlpzUtF3-Z1iIVVGWLTMXZes,hzuTbpI0j-w,2015-07-17T11:05:36Z,UCzGHrVJqD-r5TNbBS4iCzrQ,#fame hollywood - Amber Heard Has Dog Smuggling Charges Against Her!,"Amber Heard has been charged with dog smuggling by the Australian Authorities after she flew in her own and Johnny Depp's dogs to Australia without notifying the authorities, and charges like this have pretty dire consequences!

Click To Share On Facebook: https://goo.gl/IQnbKz
Click To Share On Twitter: https://goo.gl/YQHPhf
Click To Share On Google+: https://goo.gl/2JXdaC

Subscribe to #fame hollywood NOW! http://goo.gl/WUbYia

#fame hollywood is the ULTIMATE destination for your daily dose of Hollywood entertainment news. Celeb break ups, celeb make ups, celeb hook ups, celeb flare ups and even celeb slip ups! All the celeb news you crave. 

Join #fame Now! http://www.livfame.com/join.php

Links for #fame:
Like us on http://www.facebook.com/livyourfame
Follow us on http://www.twitter.com/livyourfame
Register on http://www.livfame.com
Follow us on https://instagram.com/livyourfame
Download the #fame app. Available on Android & iOS: https://goo.gl/1mA7Ct 

#fame is not just a business and a brand, it is a movement. The future is here. Video is the new text and talent is the most powerful currency in this digital age. And everyone can live their #fame.

Talented individuals join #fame to do what they love most – launch an idea, grow their skills, build a community, find an audience and prosper. From the most imaginative chefs to awe-inspiring musicians, from comics who find humour in almost everything to discerning fashionistas who are on the top of trends, from celebrities to the kid next door, #fame is home to everyone. #fame is a talent led digital entertainment network where if you’ve got it, we can help you flaunt it! Stay Connected with #fame on:
Facebook: https://www.facebook.com/LiveOnfame
Twitter: https://www.twitter.com/LiveOnfame
Instagram: https://www.instagram.com/LiveOnfame
Snapchat: liveonfame",https://i.ytimg.com/vi/hzuTbpI0j-w/default.jpg,120,90,https://i.ytimg.com/vi/hzuTbpI0j-w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/hzuTbpI0j-w/hqdefault.jpg,480,360,fame hollywood,24,none,#fame hollywood - Amber Heard Has Dog Smuggling Charges Against Her!,"Amber Heard has been charged with dog smuggling by the Australian Authorities after she flew in her own and Johnny Depp's dogs to Australia without notifying the authorities, and charges like this have pretty dire consequences!

Click To Share On Facebook: https://goo.gl/IQnbKz
Click To Share On Twitter: https://goo.gl/YQHPhf
Click To Share On Google+: https://goo.gl/2JXdaC

Subscribe to #fame hollywood NOW! http://goo.gl/WUbYia

#fame hollywood is the ULTIMATE destination for your daily dose of Hollywood entertainment news. Celeb break ups, celeb make ups, celeb hook ups, celeb flare ups and even celeb slip ups! All the celeb news you crave. 

Join #fame Now! http://www.livfame.com/join.php

Links for #fame:
Like us on http://www.facebook.com/livyourfame
Follow us on http://www.twitter.com/livyourfame
Register on http://www.livfame.com
Follow us on https://instagram.com/livyourfame
Download the #fame app. Available on Android & iOS: https://goo.gl/1mA7Ct 

#fame is not just a business and a brand, it is a movement. The future is here. Video is the new text and talent is the most powerful currency in this digital age. And everyone can live their #fame.

Talented individuals join #fame to do what they love most – launch an idea, grow their skills, build a community, find an audience and prosper. From the most imaginative chefs to awe-inspiring musicians, from comics who find humour in almost everything to discerning fashionistas who are on the top of trends, from celebrities to the kid next door, #fame is home to everyone. #fame is a talent led digital entertainment network where if you’ve got it, we can help you flaunt it! Stay Connected with #fame on:
Facebook: https://www.facebook.com/LiveOnfame
Twitter: https://www.twitter.com/LiveOnfame
Instagram: https://www.instagram.com/LiveOnfame
Snapchat: liveonfame",PT1M,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,59,0,0,0,https://i.ytimg.com/vi/hzuTbpI0j-w/sddefault.jpg,640.0,480.0,,,,"['Amber Heard', 'Fame Hollywood', 'Hollywood Fame News', 'Hollywood Fame', 'Fame Bollywood', 'hollywood movies', 'Hollywood celebrities', 'celebrities news Hollywood', 'Bollywood Hollywood Celebrity Interviews', 'hollywood movies 2015', '2014 full movies', 'hollywood news agency', 'clever hollywood news', 'hollywood undead', 'hollywood reporter', 'hollywood life', 'big brother 2015', 'celebrity juice', 'hollywood news today', 'hollywood news', 'hollywood celebrities list', 'A Class celebrities']",,,
youtube#video,f6Jc0tiUb-4-MUzcp9ipZMxwr10,IdJIx3UpoKc,2020-11-11T01:06:20Z,UC0oBdj_pcylUqSSBAdGsF5Q,🗣🚬 Snoop Dogg message to Johnny Depp ex-wife Amber Heard Pt.19 #snoopdogg #johnnydepp #parody #seo,"Snoop Dogg message to Amber Heard

#snoopdogg #amberheard #johnnydepp #parody #youtuber #youtube #blogger #blog #blogging #bloggers 

Like $hare $ubscribe or Not🤷🏿‍♂idgaf

CA$H APP ( $propaneoaklane )",https://i.ytimg.com/vi/IdJIx3UpoKc/default.jpg,120,90,https://i.ytimg.com/vi/IdJIx3UpoKc/mqdefault.jpg,320,180,https://i.ytimg.com/vi/IdJIx3UpoKc/hqdefault.jpg,480,360,PROPANE OAKLANE,22,none,🗣🚬 Snoop Dogg message to Johnny Depp ex-wife Amber Heard Pt.19 #snoopdogg #johnnydepp #parody #seo,"Snoop Dogg message to Amber Heard

#snoopdogg #amberheard #johnnydepp #parody #youtuber #youtube #blogger #blog #blogging #bloggers 

Like $hare $ubscribe or Not🤷🏿‍♂idgaf

CA$H APP ( $propaneoaklane )",PT59S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,6450,531,0,81,https://i.ytimg.com/vi/IdJIx3UpoKc/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/IdJIx3UpoKc/maxresdefault.jpg,1280.0,720.0,,,,
youtube#video,oxWXauV7L2uU0pRv_CsbqjPkcOs,Ii4FAYpLGVk,2020-07-07T16:19:29Z,UCQjEve3u8tXBUYvXxeD1cuQ,Johnny Depp 'ended marriage to Amber Heard after he found a poo in his bed',"A court has heard  ended his marriage to Amber Heard after he found a poo in his bed.  The actor, 57, is suing News Group Newspapers over a story published in The Sun in 201 which branded him a ""wife beater"" - which he denies.  The libel trial kicked off at London's High Court today with both Depp and Heard, 32, in attendance and the subject of the 2016 poo incident was brought up in court documents.   In opening arguments, Depp's legal team told the court: ""Depp who in the end was forced to finy c time on this relationship, largely after behaviour by her and her friends following her  birthday party in their flat in April 2016...   ""(Including he says, one of them defecating on his bed, something which Ms Heard blames on their tiny dog).""  Depp witness statement was presented to the court, in which he addressed the incident in his own words - claiming Heard told their building manager the poo incident was a ""harmless prank"".    He said: ""I understand that the following morning [after ...",https://i.ytimg.com/vi/Ii4FAYpLGVk/default.jpg,120,90,https://i.ytimg.com/vi/Ii4FAYpLGVk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Ii4FAYpLGVk/hqdefault.jpg,480,360,Enthusiastic messenger,22,none,Johnny Depp 'ended marriage to Amber Heard after he found a poo in his bed',"A court has heard  ended his marriage to Amber Heard after he found a poo in his bed.  The actor, 57, is suing News Group Newspapers over a story published in The Sun in 201 which branded him a ""wife beater"" - which he denies.  The libel trial kicked off at London's High Court today with both Depp and Heard, 32, in attendance and the subject of the 2016 poo incident was brought up in court documents.   In opening arguments, Depp's legal team told the court: ""Depp who in the end was forced to finy c time on this relationship, largely after behaviour by her and her friends following her  birthday party in their flat in April 2016...   ""(Including he says, one of them defecating on his bed, something which Ms Heard blames on their tiny dog).""  Depp witness statement was presented to the court, in which he addressed the incident in his own words - claiming Heard told their building manager the poo incident was a ""harmless prank"".    He said: ""I understand that the following morning [after ...",PT4M47S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,91,0,0,2,https://i.ytimg.com/vi/Ii4FAYpLGVk/sddefault.jpg,640.0,480.0,,,,"['Johnny Depp', 'Amber Heard', 'Kevin Murphy', 'Marriage', 'Birthday party']",,,
youtube#video,eiSVUwUPJuHJWnFUCi5WN1fDtq0,iygsIZX0gBE,2021-02-22T22:29:53Z,UC6JrUWy2amKADcK88oKFGTA,Johnny Depp About Amber Heard,"#shorts #tiktok
Johnny Depp About Amber Heard

Hey Guys!
Dont FORGET TO SUBSCRIBE NOW! &
Hope You Like This Video, 
WE ASSURE YOU HERE ON THIS CHANNEL YOU WILL GETEVERY VIRAL TIKTOKS
But Most Importantly You WillGet Latest Tiktoks Of Charli DAmelio, Chase Hudson, Dixie DAmelio, Addison Rae, Avani Gregg, Nick Austin, Ondreaz Lopez, Tony Lopez,
Hootie Hurley, Daisy Keech, Alex Warren, Thomas Petrou, Kouvr Annon, Ryland Storms, Jack Wright, Wyatt Xavier, Connor Yates,
keywords;
TikTok funny
TikTok funny video
TikTok funny videos
TikTok funny cat
TikTok funny cat videos
TikTok funny dog
TikTok funny dog ​​videos
TikTok funny stuff
TikTok funny tricks
TikTok funny jokes
TikTok comedy
TikTok comedy video
TikTok joke
TikTok joke videos
TikTok compilation
TikTok fun
TikTok fun video
TikTok bella poarch
TikTok bella poarch videos
TikTok charli damelio
TikTok charli damelio",https://i.ytimg.com/vi/iygsIZX0gBE/default.jpg,120,90,https://i.ytimg.com/vi/iygsIZX0gBE/mqdefault.jpg,320,180,https://i.ytimg.com/vi/iygsIZX0gBE/hqdefault.jpg,480,360,Gabby Gossip,22,none,Johnny Depp About Amber Heard,"#shorts #tiktok
Johnny Depp About Amber Heard

Hey Guys!
Dont FORGET TO SUBSCRIBE NOW! &
Hope You Like This Video, 
WE ASSURE YOU HERE ON THIS CHANNEL YOU WILL GETEVERY VIRAL TIKTOKS
But Most Importantly You WillGet Latest Tiktoks Of Charli DAmelio, Chase Hudson, Dixie DAmelio, Addison Rae, Avani Gregg, Nick Austin, Ondreaz Lopez, Tony Lopez,
Hootie Hurley, Daisy Keech, Alex Warren, Thomas Petrou, Kouvr Annon, Ryland Storms, Jack Wright, Wyatt Xavier, Connor Yates,
keywords;
TikTok funny
TikTok funny video
TikTok funny videos
TikTok funny cat
TikTok funny cat videos
TikTok funny dog
TikTok funny dog ​​videos
TikTok funny stuff
TikTok funny tricks
TikTok funny jokes
TikTok comedy
TikTok comedy video
TikTok joke
TikTok joke videos
TikTok compilation
TikTok fun
TikTok fun video
TikTok bella poarch
TikTok bella poarch videos
TikTok charli damelio
TikTok charli damelio",PT25S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,186,4,0,2,https://i.ytimg.com/vi/iygsIZX0gBE/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/iygsIZX0gBE/maxresdefault.jpg,1280.0,720.0,"['Charli DAmelio', 'Dixie DAmelio', 'Addison Rae', 'viral tiktok compilation', 'Charli D’amelio', ""charli d'amelio song"", ""dixie d'amelio tiktok"", ""dixie d'amelio my drip"", ""dixie d'amelio be happy"", 'dixie and noah', ""dixie d'amelio and noah beck"", ""dixie damelio charli d'amelio"", ""charli d'amelio sister"", 'dixie damelio boyfriend', ""dixie d'amelio old tiktoks"", ""charli d'amelio"", 'addison rae']",,,
youtube#video,c-YiWiJ2BPXzFpeEnK6Ffk419SA,jDfKuwKOARs,2021-11-02T06:09:17Z,UCgb-KBrGqv09VE4aJbpO9gA,Message to Amber Heard,,https://i.ytimg.com/vi/jDfKuwKOARs/default.jpg,120,90,https://i.ytimg.com/vi/jDfKuwKOARs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jDfKuwKOARs/hqdefault.jpg,480,360,Giovass Pablo,22,none,Message to Amber Heard,,PT4S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,71,1,0,1,https://i.ytimg.com/vi/jDfKuwKOARs/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/jDfKuwKOARs/maxresdefault.jpg,1280.0,720.0,,,,
youtube#video,jC33ydulubsNpEu0HjxcnyiJYl0,JjDkP6D1D7A,2015-09-07T17:10:34Z,UC4qiShxaCuVdI8zw9O2cw-A,Johnny Depp Dog Drama Continues: Amber Heard's Australian Court Case Adjourned Until November,"The dog days aren't over – yet. Johnny Depp's wife Amber Heard's Australian court hearing over charges that she illegally brought the couple's two dogs into the country has been adjourned until November, the Associated Press reports.

The actress was summoned to the Southport Magistrates Court in Queensland on Monday to answer for the charges that she illegally imported the dogs – terriers Boo and Pistol – and produced a false document in May.

Heard did not appear on Monday, and the case was adjourned until Nov. 2, according to the BBC.

The star, 29, faces a possible 10-year jail term or large fine come November. Depp, however, has not been charged in the case. Australia's strict quarantine laws have been set to prevent diseases from entering the island nation, according to the BBC.

The legal debacle began back in April, when it was discovered that the couple allegedly failed to declare the animals to customs authorities when they arrived for Depp to film the new Pirates of the Caribbean film. The dogs' presence was discovered by Australian authorities after a dog groomer posted photos of the pups on Facebook.

Australia's Agriculture Minister Barnaby Joyce gave the pair 72 hours to return the dogs to the U.S., and threatened to euthanize the animals if Depp and Heard didn't comply with the orders.",https://i.ytimg.com/vi/JjDkP6D1D7A/default.jpg,120,90,https://i.ytimg.com/vi/JjDkP6D1D7A/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JjDkP6D1D7A/hqdefault.jpg,480,360,Khalid Sindhu,22,none,Johnny Depp Dog Drama Continues: Amber Heard's Australian Court Case Adjourned Until November,"The dog days aren't over – yet. Johnny Depp's wife Amber Heard's Australian court hearing over charges that she illegally brought the couple's two dogs into the country has been adjourned until November, the Associated Press reports.

The actress was summoned to the Southport Magistrates Court in Queensland on Monday to answer for the charges that she illegally imported the dogs – terriers Boo and Pistol – and produced a false document in May.

Heard did not appear on Monday, and the case was adjourned until Nov. 2, according to the BBC.

The star, 29, faces a possible 10-year jail term or large fine come November. Depp, however, has not been charged in the case. Australia's strict quarantine laws have been set to prevent diseases from entering the island nation, according to the BBC.

The legal debacle began back in April, when it was discovered that the couple allegedly failed to declare the animals to customs authorities when they arrived for Depp to film the new Pirates of the Caribbean film. The dogs' presence was discovered by Australian authorities after a dog groomer posted photos of the pups on Facebook.

Australia's Agriculture Minister Barnaby Joyce gave the pair 72 hours to return the dogs to the U.S., and threatened to euthanize the animals if Depp and Heard didn't comply with the orders.",PT3M9S,2d,sd,false,False,,rectangular,processed,public,youtube,True,True,False,51,0,0,,https://i.ytimg.com/vi/JjDkP6D1D7A/sddefault.jpg,640.0,480.0,,,,,,,
youtube#video,t7PNH8hqq7Q220RteLQjLYiF8iM,Jm0MD0opqvY,2016-04-19T13:49:15Z,UCzFL-g5afJoaxhjjUQSgPzA,Johnny Depp and Amber Heard Statement,A public statement as to the dangers of poor microwave hygiene and an apology for not securing the spinning glass thing on the runner which is the most annoying thing ever,https://i.ytimg.com/vi/Jm0MD0opqvY/default.jpg,120,90,https://i.ytimg.com/vi/Jm0MD0opqvY/mqdefault.jpg,320,180,https://i.ytimg.com/vi/Jm0MD0opqvY/hqdefault.jpg,480,360,Happy as Larry,24,none,Johnny Depp and Amber Heard Statement,A public statement as to the dangers of poor microwave hygiene and an apology for not securing the spinning glass thing on the runner which is the most annoying thing ever,PT1M19S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,46,1,0,0,https://i.ytimg.com/vi/Jm0MD0opqvY/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/Jm0MD0opqvY/maxresdefault.jpg,1280.0,720.0,"['Johnny', 'Depp', 'Amber', 'Heard', 'Australian', 'biodiversity', 'Ms', 'Pistol', 'Boo', 'Dog', 'Barnaby', 'Joyce', 'Karl', 'Pilkington', 'amber heard', 'celebrity', 'couple', 'divorce', 'entertainment', 'tonight', 'et', 'ET NOW', 'etonline', 'ETtrending', 'Interview', 'Johnny Depp', 'Marriage', 'news', 'relationship', 'timeline', 'wedding']",,,
youtube#video,Ok0esc-M8gJcX8aHhPOUlyQYZ_I,JS8DcNMrH9w,2015-12-08T16:31:23Z,UCP1hdrxYHdebGqbQawOMRpQ,Amber Heard Pleads Not Guilty to Illegal Dog Importation in Australia | Splash News TV,"Amber Heard is pleading not guilty to illegally importing her dogs into Australia… If convicted, the actress could face 10 years in prison or a $75,000 dollar fine. 

Find out more @:
http://www.splashnewstv.com/

Follow us @:
https://twitter.com/splashnews
http://www.facebook.com/pages/Splash-News/64983634297",https://i.ytimg.com/vi/JS8DcNMrH9w/default.jpg,120,90,https://i.ytimg.com/vi/JS8DcNMrH9w/mqdefault.jpg,320,180,https://i.ytimg.com/vi/JS8DcNMrH9w/hqdefault.jpg,480,360,Splash News,24,none,Amber Heard Pleads Not Guilty to Illegal Dog Importation in Australia | Splash News TV,"Amber Heard is pleading not guilty to illegally importing her dogs into Australia… If convicted, the actress could face 10 years in prison or a $75,000 dollar fine. 

Find out more @:
http://www.splashnewstv.com/

Follow us @:
https://twitter.com/splashnews
http://www.facebook.com/pages/Splash-News/64983634297",PT59S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,396,2,0,1,https://i.ytimg.com/vi/JS8DcNMrH9w/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/JS8DcNMrH9w/maxresdefault.jpg,1280.0,720.0,"['paparazzi', 'celebrity news', 'entertainment news', 'entertainment videos', 'hollywood news', 'celebrity', 'Amber Heard', 'illegal', 'dogs', 'prison', 'Splash News', 'Johnny Depp']",en,,
youtube#video,5CLx5ahCuL4RBt8e10okqlk4aXc,jZ__w4FiMW8,2016-04-26T22:44:01Z,UC07OM-NPEGph4dMnGMs_XsA,Johnny Depp's Dogs VS. Australia aka The War on Terriers,"WATCH the whole Johnny Depp/Amber Heard Dog Saga unfold before your very eyes! 

✨SUBSCRIBE HERE FOR YOUR REGULAR FIX OF MTV ON YOUTUBE !✨ https://www.youtube.com/user/MTVAustraliaOfficial?sub_confirmation=1

Get social with MTV @ 
Twitter: https://twitter.com/MTVAUSTRALIA
Instagram: https://www.instagram.com/mtvaustralia
Facebook: https://www.facebook.com/MTVAUSTRALIA
Official: http://www.mtv.com.au",https://i.ytimg.com/vi/jZ__w4FiMW8/default.jpg,120,90,https://i.ytimg.com/vi/jZ__w4FiMW8/mqdefault.jpg,320,180,https://i.ytimg.com/vi/jZ__w4FiMW8/hqdefault.jpg,480,360,MTV AUSTRALIA,24,none,Johnny Depp's Dogs VS. Australia aka The War on Terriers,"WATCH the whole Johnny Depp/Amber Heard Dog Saga unfold before your very eyes! 

✨SUBSCRIBE HERE FOR YOUR REGULAR FIX OF MTV ON YOUTUBE !✨ https://www.youtube.com/user/MTVAustraliaOfficial?sub_confirmation=1

Get social with MTV @ 
Twitter: https://twitter.com/MTVAUSTRALIA
Instagram: https://www.instagram.com/mtvaustralia
Facebook: https://www.facebook.com/MTVAUSTRALIA
Official: http://www.mtv.com.au",PT1M16S,2d,hd,false,True,,rectangular,processed,public,youtube,True,True,False,159,1,0,0,https://i.ytimg.com/vi/jZ__w4FiMW8/sddefault.jpg,640.0,480.0,https://i.ytimg.com/vi/jZ__w4FiMW8/maxresdefault.jpg,1280.0,720.0,['YouTube Editor'],,,
youtube#video,xhRiTPTZ5mMRlUQNm5XVJRI1fCw,KrUkT6gsBqs,2017-12-25T22:31:05Z,UCMWH34-iB6pfkTGeIStAZkg,Amber Heard The Rum Diary,SONG: Hound Dog Taylor Let's Get Funky,https://i.ytimg.com/vi/KrUkT6gsBqs/default.jpg,120,90,https://i.ytimg.com/vi/KrUkT6gsBqs/mqdefault.jpg,320,180,https://i.ytimg.com/vi/KrUkT6gsBqs/hqdefault.jpg,480,360,Weekly Trending,22,none,Amber Heard The Rum Diary,SONG: Hound Dog Taylor Let's Get Funky,PT1M25S,2d,hd,false,False,,rectangular,processed,public,youtube,True,True,False,36,0,0,0,https://i.ytimg.com/vi/KrUkT6gsBqs/sddefault.jpg,640.0,480.0,,,,"['amber heard the rum diary', 'amber', 'Amber Heard and Johnny Depp.', 'teaser', 'the', 'purple', 'heard', 'rico', 'official', 'depp', 'all', 'Beer']",,,
