kind,etag,id,snippet.publishedAt,snippet.channelId,snippet.title,snippet.description,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.thumbnails.standard.url,snippet.thumbnails.standard.width,snippet.thumbnails.standard.height,snippet.channelTitle,snippet.categoryId,snippet.liveBroadcastContent,snippet.localized.title,snippet.localized.description,contentDetails.duration,contentDetails.dimension,contentDetails.definition,contentDetails.caption,contentDetails.licensedContent,contentDetails.projection,status.uploadStatus,status.privacyStatus,status.license,status.embeddable,status.publicStatsViewable,status.madeForKids,statistics.viewCount,statistics.likeCount,statistics.favoriteCount,statistics.commentCount,snippet.thumbnails.maxres.url,snippet.thumbnails.maxres.width,snippet.thumbnails.maxres.height,snippet.tags,snippet.defaultAudioLanguage,snippet.defaultLanguage,contentDetails.regionRestriction.blocked
youtube#video,hjPMGHgBzgIjg_0NZY6vzBBqLr4,LSYo7cN05Ww,2021-08-24T18:46:02Z,UCTptm23CFigGdyG2rnbnviA,Amber heard with #johnny Depp Met gala vs red carpet💞 | whatsapp status |,"#dont laugh
#DONT LAUGH
#Dont Laugh
#Dont laugh",https://i.ytimg.com/vi/LSYo7cN05Ww/default.jpg,120,90,https://i.ytimg.com/vi/LSYo7cN05Ww/mqdefault.jpg,320,180,https://i.ytimg.com/vi/LSYo7cN05Ww/hqdefault.jpg,480,360,https://i.ytimg.com/vi/LSYo7cN05Ww/sddefault.jpg,640.0,480.0,DON'T LAUGH,22,none,Amber heard with #johnny Depp Met gala vs red carpet💞 | whatsapp status |,"#dont laugh
#DONT LAUGH
#Dont Laugh
#Dont laugh",PT23S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,2457,92,0,0,https://i.ytimg.com/vi/LSYo7cN05Ww/maxresdefault.jpg,1280.0,720.0,,,,
youtube#video,J3x6x6ELPNmlBjnleTrqlEsMMUE,ly1XGxyWShk,2020-10-26T17:15:03Z,UCMAwi5fm2yOSEeKd_Qv0Z2Q,Amber Heard WRECKS HERSELF after LASHING OUT because LOSING! OOPS!,"Amber Heard WRECKS HERSELF after LASHING OUT because LOSING! OOPS!

On the face of it, the media treats this as a win for Amber Heard. BUT it looks like a BIG mistake considering this goes both ways! See, this opens a doorway for ""turnabout,"" which would examine some of the things she and her side have done. And there is PROOF of wrongdoing, which I added here! 

COMIC: https://www.indiegogo.com/projects/another-case-for-the-littlest-umbrella

Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon

Bitcoin address: 1NxxqwYKh16zQoFku64vofrJ1uGXXLWwVX
#johnnydepp #heard #thatumbrellaguy",https://i.ytimg.com/vi/ly1XGxyWShk/default.jpg,120,90,https://i.ytimg.com/vi/ly1XGxyWShk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/ly1XGxyWShk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/ly1XGxyWShk/sddefault.jpg,640.0,480.0,ThatUmbrellaGuy,24,none,Amber Heard WRECKS HERSELF after LASHING OUT because LOSING! OOPS!,"Amber Heard WRECKS HERSELF after LASHING OUT because LOSING! OOPS!

On the face of it, the media treats this as a win for Amber Heard. BUT it looks like a BIG mistake considering this goes both ways! See, this opens a doorway for ""turnabout,"" which would examine some of the things she and her side have done. And there is PROOF of wrongdoing, which I added here! 

COMIC: https://www.indiegogo.com/projects/another-case-for-the-littlest-umbrella

Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon

Bitcoin address: 1NxxqwYKh16zQoFku64vofrJ1uGXXLWwVX
#johnnydepp #heard #thatumbrellaguy",PT13M46S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,26897,2991,0,450,https://i.ytimg.com/vi/ly1XGxyWShk/maxresdefault.jpg,1280.0,720.0,"['amber heard', 'johnny depp', 'johnny depp amber heard', 'johnny depp adam waldman', 'amber heard huge problem', 'amber heard losing', 'amber heard loss', 'johnny depp win', 'depp winning', 'thatumbrellaguy', 'thatumbrellaguy johnny depp', 'johnny depp amber heard thatumbrellaguy', 'that umbrella guy', 'umbrella guy', 'pirates of the caribbean', 'amber heard aquaman', 'amber heard vs johnny depp', 'breaking news', 'hollywood news', 'depp court', 'Amber Heard WRECKS HERSELF after LASHING OUT because LOSING! OOPS!']",en,,
youtube#video,WxkJSFfRp6KoBo5rukwd69Xls2o,m6mQwYYSlVM,2020-10-13T17:15:04Z,UCMAwi5fm2yOSEeKd_Qv0Z2Q,Johnny Depp SAVED by EXPOSING Amber Heard real life HORRORS!,"Johnny Depp SAVED by EXPOSING Amber Heard real life HORRORS!

The people closest to the couple spoke on this subject; here's 3 of those that saw EVERYTHING behind the curtain. Imagine if they hadn't stepped forward, hadn't taken the risk. 

COMIC: https://www.indiegogo.com/projects/another-case-for-the-littlest-umbrella
 
Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon
#amberheard #johnnydepp #thatumbrellaguy",https://i.ytimg.com/vi/m6mQwYYSlVM/default.jpg,120,90,https://i.ytimg.com/vi/m6mQwYYSlVM/mqdefault.jpg,320,180,https://i.ytimg.com/vi/m6mQwYYSlVM/hqdefault.jpg,480,360,https://i.ytimg.com/vi/m6mQwYYSlVM/sddefault.jpg,640.0,480.0,ThatUmbrellaGuy,24,none,Johnny Depp SAVED by EXPOSING Amber Heard real life HORRORS!,"Johnny Depp SAVED by EXPOSING Amber Heard real life HORRORS!

The people closest to the couple spoke on this subject; here's 3 of those that saw EVERYTHING behind the curtain. Imagine if they hadn't stepped forward, hadn't taken the risk. 

COMIC: https://www.indiegogo.com/projects/another-case-for-the-littlest-umbrella
 
Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon
#amberheard #johnnydepp #thatumbrellaguy",PT17M25S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,63925,3295,0,355,https://i.ytimg.com/vi/m6mQwYYSlVM/maxresdefault.jpg,1280.0,720.0,"['amber heard', 'johnny depp', 'johnny depp amber heard', 'thatumbrellaguy amber heard', 'thatumbrellaguy johnny depp', 'umbrella guy', 'real life amber heard horror stories', 'johnny depp saved', 'johnny depp wins', 'johnny depp winning', 'kevin murphy', 'johnny depp interview', 'amber heard johnny depp fight video', 'amber heard johnny depp', 'amber heard interviews', 'amber heard deposition', 'amber heard elon musk', 'depp heard 2021', 'depp testimony', 'breaking news', 'hollywood news', 'tug johnny depp']",en,,
youtube#video,juHsOzyQx32P6EE9ttb_loROb-U,mJLfxwF25Kw,2020-07-14T17:15:01Z,UCMAwi5fm2yOSEeKd_Qv0Z2Q,Amber Heard BURNED Depp's FACE with a CIGARETTE ! - witness,"COMIC: https://www.indiegogo.com/projects/another-case-for-the-littlest-umbrella

Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon
#johnnydepp #amberheard #thesun",https://i.ytimg.com/vi/mJLfxwF25Kw/default.jpg,120,90,https://i.ytimg.com/vi/mJLfxwF25Kw/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mJLfxwF25Kw/hqdefault.jpg,480,360,https://i.ytimg.com/vi/mJLfxwF25Kw/sddefault.jpg,640.0,480.0,ThatUmbrellaGuy,24,none,Amber Heard BURNED Depp's FACE with a CIGARETTE ! - witness,"COMIC: https://www.indiegogo.com/projects/another-case-for-the-littlest-umbrella

Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon
#johnnydepp #amberheard #thesun",PT17M46S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,39224,2011,0,277,https://i.ytimg.com/vi/mJLfxwF25Kw/maxresdefault.jpg,1280.0,720.0,"['amber heard', 'amber heard deposition', 'amber heard elon musk', 'amber heard interviews', 'amber heard johnny depp', 'depp sun musk', 'elon musk', 'johnny depp', 'johnny depp 2020', 'johnny depp amber heard', 'johnny depp amber heard audio', 'johnny depp amber heard fight', 'johnny depp interview', 'johnny depp trial', 'johnny depp trial 2020', 'pirates of the caribbean', 'that umbrella guy johnny depp', 'thatumbrellaguy', 'thatumbrellaguy amber heard', 'thatumbrellaguy johnny depp', 'the sun', 'the sun johnny depp']",en,,
youtube#video,BUyZW6UygkY57uk7VlsOVzV294U,MqGdysEEuo4,2015-01-23T17:22:05Z,UCzsF1ghKHeif7AmTNlRYAzQ,Did Johnny Depp and Amber Heard Secretly Get Married,"According to People, Johnny Depp was spotted wearing a new gold band at the premiere of his new film Mortdecai earlier this week, sparking speculation that he and fiancee Amber Heard secretly tied the knot.",https://i.ytimg.com/vi/MqGdysEEuo4/default.jpg,120,90,https://i.ytimg.com/vi/MqGdysEEuo4/mqdefault.jpg,320,180,https://i.ytimg.com/vi/MqGdysEEuo4/hqdefault.jpg,480,360,https://i.ytimg.com/vi/MqGdysEEuo4/sddefault.jpg,640.0,480.0,Harper's BAZAAR,26,none,Did Johnny Depp and Amber Heard Secretly Get Married,"According to People, Johnny Depp was spotted wearing a new gold band at the premiere of his new film Mortdecai earlier this week, sparking speculation that he and fiancee Amber Heard secretly tied the knot.",PT28S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,1305,10,0,1,https://i.ytimg.com/vi/MqGdysEEuo4/maxresdefault.jpg,1280.0,720.0,"['4007327962001', 'johnny depp', 'Celebrity', 'amber heard', 'HBZ', 'syndicatable', 'bazaar', 'syn_youtube', ""harper's bazaar""]",,,
youtube#video,H8zfk8G0VEIwcsxkh_0uQJMMRIc,mUclMrpr6UU,2020-09-10T17:15:02Z,UCMAwi5fm2yOSEeKd_Qv0Z2Q,Amber Heard BEGS the COURT because she's DESPERATE! DEPP is WINNING!,"Amber Heard BEGS the COURT because she's DESPERATE! DEPP is WINNING! 

Amber Heard's career has stalled. She's running low on funding. Yeah, THAT'S WINNING. 

COMIC: https://www.indiegogo.com/projects/the-case-of-the-littlest-umbrella#/

Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon
#amberheard #johnnydepp #deppheard",https://i.ytimg.com/vi/mUclMrpr6UU/default.jpg,120,90,https://i.ytimg.com/vi/mUclMrpr6UU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/mUclMrpr6UU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/mUclMrpr6UU/sddefault.jpg,640.0,480.0,ThatUmbrellaGuy,24,none,Amber Heard BEGS the COURT because she's DESPERATE! DEPP is WINNING!,"Amber Heard BEGS the COURT because she's DESPERATE! DEPP is WINNING! 

Amber Heard's career has stalled. She's running low on funding. Yeah, THAT'S WINNING. 

COMIC: https://www.indiegogo.com/projects/the-case-of-the-littlest-umbrella#/

Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon
#amberheard #johnnydepp #deppheard",PT21M7S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,144262,5252,0,839,https://i.ytimg.com/vi/mUclMrpr6UU/maxresdefault.jpg,1280.0,720.0,"['johnny depp news', 'johnny depp amber heard', 'amber heard', 'johnny depp', 'depp heard', 'depp heard sun', 'johnny depp update', 'thatumbrellaguy amber heard', 'thatumbrellaguy johnny depp', 'that umbrella guy johnny depp', 'umbrella guy', 'thatumbrellaguy', 'depp wins', 'amber heard loses in court', 'heard depp 2021', 'johnny depp the sun', 'amber heard johnny depp', 'elon musk iron man 2', 'aquaman 2', 'pirates of the caribbean', ""Amber Heard BEGS the COURT because she's DESPERATE! DEPP is WINNING!"", 'heard begs']",en,,
youtube#video,cakNpVGSuJjhiar7U9qhZKPZPpQ,n4tFYGlC5ek,2016-01-03T21:57:27Z,UC4GfN7q1C1m0z6cf2NkMg2w,Johnny Depp Gets Support From Wife Amber Heard Receiving Award At Palm Springs Film Fest,"For all the latest Celebrity Gossip, Entertainment News and the best Paparazzi Photos and Video, check us out on http://X17online.com

Get social with X17 Online!:
Follow us on Twitter!: https://twitter.com/x17online
Like us on Facebook!: https://www.facebook.com/x17online

Subscribe to our YouTube channel!:
https://www.youtube.com/user/X17onlineVideo

Saturday, January 2, 2016 - Johnny Depp and wife Amber Heard work the crowd at the Palm Springs Film Festival, where Johnny was to receive the Modern Master Award. Heard is also there to support her film ""The Danish Girl."" X17online.com",https://i.ytimg.com/vi/n4tFYGlC5ek/default.jpg,120,90,https://i.ytimg.com/vi/n4tFYGlC5ek/mqdefault.jpg,320,180,https://i.ytimg.com/vi/n4tFYGlC5ek/hqdefault.jpg,480,360,https://i.ytimg.com/vi/n4tFYGlC5ek/sddefault.jpg,640.0,480.0,X17onlineVideo,24,none,Johnny Depp Gets Support From Wife Amber Heard Receiving Award At Palm Springs Film Fest,"For all the latest Celebrity Gossip, Entertainment News and the best Paparazzi Photos and Video, check us out on http://X17online.com

Get social with X17 Online!:
Follow us on Twitter!: https://twitter.com/x17online
Like us on Facebook!: https://www.facebook.com/x17online

Subscribe to our YouTube channel!:
https://www.youtube.com/user/X17onlineVideo

Saturday, January 2, 2016 - Johnny Depp and wife Amber Heard work the crowd at the Palm Springs Film Festival, where Johnny was to receive the Modern Master Award. Heard is also there to support her film ""The Danish Girl."" X17online.com",PT1M44S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,9141,96,0,7,,,,"['X17online Celebrity X17 X17video Entertainment Gossip', 'Reality TV', 'Johnny Depp', 'Amber Heard', 'Palm Springs', 'Film Festival', 'award', 'modern master award', 'Danish Girl', 'red carpet', 'tux', 'tuxedo', 'lace', 'blonde']",en,en,
youtube#video,ESuQxgCtceixWfmacjovg7H_2pY,nax362QF5Yk,2020-12-04T00:00:14Z,UCAtT0_4xaXbD-RMU76TEPuA,Amber Heard in Drive Hard,Amber Heard in Drive Hard,https://i.ytimg.com/vi/nax362QF5Yk/default.jpg,120,90,https://i.ytimg.com/vi/nax362QF5Yk/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nax362QF5Yk/hqdefault.jpg,480,360,https://i.ytimg.com/vi/nax362QF5Yk/sddefault.jpg,640.0,480.0,lukethelux,24,none,Amber Heard in Drive Hard,Amber Heard in Drive Hard,PT28S,2d,hd,false,False,rectangular,processed,public,youtube,True,True,False,1094,10,0,1,,,,"['amber heard sexy', 'amber heard hot', 'amber heard drive hard', 'amber heard']",,,
youtube#video,8np2yo6XGkV_0L4tq4GhPAU_z0s,NCb1S9a-62k,2014-03-20T03:00:55Z,UCCxXHm2peoTo0Uhb8kdCV3A,Amber Heard Inspired Makeup Tutorial,"Hi Everyone!
Today I have done a Amber Heard inspired look. 
As always don't forget to subscribe, like and comment below.
Thanks for watching :)

Inspiration pic:
http://makeupforlife.net/wp-content/uploads/2011/10/amber-heard-makeup-15th-annual-hollywood-gala.jpg",https://i.ytimg.com/vi/NCb1S9a-62k/default.jpg,120,90,https://i.ytimg.com/vi/NCb1S9a-62k/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NCb1S9a-62k/hqdefault.jpg,480,360,,,,missameliaco,26,none,Amber Heard Inspired Makeup Tutorial,"Hi Everyone!
Today I have done a Amber Heard inspired look. 
As always don't forget to subscribe, like and comment below.
Thanks for watching :)

Inspiration pic:
http://makeupforlife.net/wp-content/uploads/2011/10/amber-heard-makeup-15th-annual-hollywood-gala.jpg",PT7M49S,2d,sd,false,False,rectangular,processed,public,youtube,True,True,False,163,5,0,0,,,,"['Amber Heard (TV Actor)', 'Tutorial (Industry)', 'Makeup', 'Look']",,,
youtube#video,-oWOyPmYBC6g_Vk36c_TumUGSAE,nKQnxOlo3pA,2020-11-10T13:59:46Z,UCqpbJDXYuoZsQxEHa6XM2CA,Los detalles de la pelea Johnny Depp y Amber Heard | Latinx Now! | Entretenimiento,"Latinx Now! Johnny Depp finalizó sus procedimientos legales contra el periódico The Sun, pero al obtener resultados que no lo favorecen, el impacto en su Carrera actoral no se hizo esperar. Entérate los detalles en Latinx Now!

Descarga nuestra App:
https://telemundo.app.link/8005Db9UP6

SUSCRÍBETE: https://bit.ly/TLMDEntretenimientoYT

Latinx Now
Telemundo, E! y Universo hacen historia con Latinx Now!, el primer programa de multi-plataformas producido en inglés y español para una audiencia bicultural en los Estados Unidos y América Latina. Conducido por las reconocidas personalidades de las redes sociales Christian Acosta, Nastassja Bolívar y Claudia Vergara, junto a invitados especiales cada semana, el programa de 30 minutos cubre los temas más actuales del mundo del entretenimiento, entrevistas divertidas, perfiles con talentosos hispanos en la moda, estilo, belleza y mucho más. 

Telemundo
Es una empresa de medios de primera categoría, líder en la industria en la producción y distribución de contenido en español de alta calidad a través de múltiples plataformas para hispanos en los Estados Unidos y alrededor del mundo. La cadena ofrece producciones dramáticas originales de Telemundo Studios – el productor #1 de contenido en español de horario estelar – así como contenido alternativo, películas de cine, especiales, noticias y eventos deportivos de primer nivel, alcanzando el 94% de los televidentes hispanos en los Estados Unidos en 210 mercados a través de 17 estaciones propias y 57 afiliadas de TV abierta. Telemundo también es propietaria de WKAQ, una estación de televisión local que sirve Puerto Rico. Telemundo es parte de NBCUniversal Telemundo Enterprises, una división de NBCUniversal, una de las compañías líderes en el mundo de los medios y entretenimiento. NBCUniversal es una subsidiaria de Comcast Corporation.

Imágenes proporcionadas por Getty Images

#LatinxNow #AmberHeard #JohnnyDepp

Los detalles de la pelea Johnny Depp y Amber Heard | Latinx Now! | Entretenimiento
https://www.youtube.com/user/TLMDentretenimiento",https://i.ytimg.com/vi/nKQnxOlo3pA/default.jpg,120,90,https://i.ytimg.com/vi/nKQnxOlo3pA/mqdefault.jpg,320,180,https://i.ytimg.com/vi/nKQnxOlo3pA/hqdefault.jpg,480,360,https://i.ytimg.com/vi/nKQnxOlo3pA/sddefault.jpg,640.0,480.0,Telemundo Entretenimiento,24,none,Los detalles de la pelea Johnny Depp y Amber Heard | Latinx Now! | Entretenimiento,"Latinx Now! Johnny Depp finalizó sus procedimientos legales contra el periódico The Sun, pero al obtener resultados que no lo favorecen, el impacto en su Carrera actoral no se hizo esperar. Entérate los detalles en Latinx Now!

Descarga nuestra App:
https://telemundo.app.link/8005Db9UP6

SUSCRÍBETE: https://bit.ly/TLMDEntretenimientoYT

Latinx Now
Telemundo, E! y Universo hacen historia con Latinx Now!, el primer programa de multi-plataformas producido en inglés y español para una audiencia bicultural en los Estados Unidos y América Latina. Conducido por las reconocidas personalidades de las redes sociales Christian Acosta, Nastassja Bolívar y Claudia Vergara, junto a invitados especiales cada semana, el programa de 30 minutos cubre los temas más actuales del mundo del entretenimiento, entrevistas divertidas, perfiles con talentosos hispanos en la moda, estilo, belleza y mucho más. 

Telemundo
Es una empresa de medios de primera categoría, líder en la industria en la producción y distribución de contenido en español de alta calidad a través de múltiples plataformas para hispanos en los Estados Unidos y alrededor del mundo. La cadena ofrece producciones dramáticas originales de Telemundo Studios – el productor #1 de contenido en español de horario estelar – así como contenido alternativo, películas de cine, especiales, noticias y eventos deportivos de primer nivel, alcanzando el 94% de los televidentes hispanos en los Estados Unidos en 210 mercados a través de 17 estaciones propias y 57 afiliadas de TV abierta. Telemundo también es propietaria de WKAQ, una estación de televisión local que sirve Puerto Rico. Telemundo es parte de NBCUniversal Telemundo Enterprises, una división de NBCUniversal, una de las compañías líderes en el mundo de los medios y entretenimiento. NBCUniversal es una subsidiaria de Comcast Corporation.

Imágenes proporcionadas por Getty Images

#LatinxNow #AmberHeard #JohnnyDepp

Los detalles de la pelea Johnny Depp y Amber Heard | Latinx Now! | Entretenimiento
https://www.youtube.com/user/TLMDentretenimiento",PT3M59S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,4709,120,0,16,https://i.ytimg.com/vi/nKQnxOlo3pA/maxresdefault.jpg,1280.0,720.0,"['Telemundo', 'Johnny Depp', 'Amber Heard', 'Depp Warner bros', 'Johnny Depp legal', 'telemundo novelas', 'telemundo programas', 'telemundo noticias', 'un nuevo dia', 'caso cerrado', 'telemundo episodios', 'telemundo super series', 'Entretenimiento', 'celebridades', 'entretenimeinto', 'famosos', 'latinx', 'latinx now!', 'noticias de entretenimiento', 'noticias de famosos', 'johnny depp y amber heard', 'Depp y Amber Heard', 'Depp y Amber', 'Latinx Now', 'johnny Depp y Amber', 'pelea johnny depp y amber heard']",es,,
youtube#video,GR9Wig9TlCbDo6gjziGU_LEGGM4,NRHcSU1WkEU,2021-02-06T18:15:01Z,UCMAwi5fm2yOSEeKd_Qv0Z2Q,Amber Heard PANICS over Appeals Court Decision! Her Charity LIES may give Depp a WIN!,"Amber Heard PANICS over Appeals Court Decision! Her Charity LIES may give Depp a WIN! 

COMIC: https://www.indiegogo.com/projects/another-case-for-the-littlest-umbrella

Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon

Bitcoin address: 1NxxqwYKh16zQoFku64vofrJ1uGXXLWwVX
#thatumbrellaguy #johnnydepp #amberheard",https://i.ytimg.com/vi/NRHcSU1WkEU/default.jpg,120,90,https://i.ytimg.com/vi/NRHcSU1WkEU/mqdefault.jpg,320,180,https://i.ytimg.com/vi/NRHcSU1WkEU/hqdefault.jpg,480,360,https://i.ytimg.com/vi/NRHcSU1WkEU/sddefault.jpg,640.0,480.0,ThatUmbrellaGuy,24,none,Amber Heard PANICS over Appeals Court Decision! Her Charity LIES may give Depp a WIN!,"Amber Heard PANICS over Appeals Court Decision! Her Charity LIES may give Depp a WIN! 

COMIC: https://www.indiegogo.com/projects/another-case-for-the-littlest-umbrella

Tip Jar: https://www.paypal.com/cgi-bin/webscr?cmd=_s-xclick&hosted_button_id=2AAZU385W88GE    Tip Jar

Patreon: https://www.patreon.com/thatumbrellaguy Patreon

Bitcoin address: 1NxxqwYKh16zQoFku64vofrJ1uGXXLWwVX
#thatumbrellaguy #johnnydepp #amberheard",PT12M25S,2d,hd,false,True,rectangular,processed,public,youtube,True,True,False,61303,4020,0,504,https://i.ytimg.com/vi/NRHcSU1WkEU/maxresdefault.jpg,1280.0,720.0,"['thatumbrellaguy', 'umbrella guy', 'that umbrella guy', 'thatumbrellaguy johnny depp', 'thatumbrellaguy amber heard', 'that umbrella guy johnny depp', 'umbrella guy johnny depp', 'amber heard', 'johnny depp', 'depp heard', 'depp heard appeal', 'johnny depp update', 'amber heard update', 'amber heard 2020 takeaway', 'amber heard deposition', 'johnny depp amber heard the sun', 'depp heard sun', 'amber heard johnny depp sun', 'amber heard news', 'johnny depp appeal hearing', 'depp winn', 'depp winning']",en,,
