kind,etag,id,snippet.title,snippet.description,snippet.publishedAt,snippet.thumbnails.default.url,snippet.thumbnails.default.width,snippet.thumbnails.default.height,snippet.thumbnails.medium.url,snippet.thumbnails.medium.width,snippet.thumbnails.medium.height,snippet.thumbnails.high.url,snippet.thumbnails.high.width,snippet.thumbnails.high.height,snippet.localized.title,snippet.localized.description,contentDetails.relatedPlaylists.likes,contentDetails.relatedPlaylists.uploads,statistics.viewCount,statistics.subscriberCount,statistics.hiddenSubscriberCount,statistics.videoCount,status.privacyStatus,status.isLinked,status.longUploadsStatus,brandingSettings.channel.title,brandingSettings.image.bannerExternalUrl,topicDetails.topicIds,topicDetails.topicCategories,brandingSettings.channel.unsubscribedTrailer,brandingSettings.channel.description,snippet.country,brandingSettings.channel.keywords,brandingSettings.channel.moderateComments,brandingSettings.channel.country,snippet.customUrl,status.madeForKids,brandingSettings.channel.trackingAnalyticsAccountId,snippet.defaultLanguage,brandingSettings.channel.defaultLanguage
youtube#channel,NU435SjkplHid5b5H68gUv_WMTc,UC-LrPQvfPoZqmaOJ_Vw500g,baconFIRE_NA,idiot derender,2015-02-13T01:52:08Z,https://yt3.ggpht.com/ytc/AKedOLTVxiXGdviEOdGJ1wA823kJI9ze-jagYk8GwPxv=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTVxiXGdviEOdGJ1wA823kJI9ze-jagYk8GwPxv=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTVxiXGdviEOdGJ1wA823kJI9ze-jagYk8GwPxv=s800-c-k-c0x00ffffff-no-rj,800,800,baconFIRE_NA,idiot derender,,UU-LrPQvfPoZqmaOJ_Vw500g,0,1,False,0,public,True,longUploadsUnspecified,baconFIRE_NA,,,,,idiot derender,,,,,,,,,
youtube#channel,I53WrGNBgLbSqOT0Zp6qdLxecF4,UC-lRuuZdqLjmcslKYr8F9cQ,chinmaya pattnaik,,2012-06-10T16:07:16Z,https://yt3.ggpht.com/ytc/AKedOLQ3tPpNSOAZL3WCJuRrBf6Ge27rumN5Agizuz7kMQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQ3tPpNSOAZL3WCJuRrBf6Ge27rumN5Agizuz7kMQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQ3tPpNSOAZL3WCJuRrBf6Ge27rumN5Agizuz7kMQ=s800-c-k-c0x00ffffff-no-rj,800,800,chinmaya pattnaik,,,UU-lRuuZdqLjmcslKYr8F9cQ,0,4,False,0,public,True,longUploadsUnspecified,chinmaya pattnaik,,,,,,,,,,,,,,
youtube#channel,3kqynmJBMwQdfUEzyjbu_oHpUGs,UC-NvbWtePBXVM-fmF6OV4YA,carl davies,,2012-11-27T10:30:39Z,https://yt3.ggpht.com/ytc/AKedOLT_PRcN9Y3BHuzGPrB1pxqu4M6aYoB8wQw2CsWfWA=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLT_PRcN9Y3BHuzGPrB1pxqu4M6aYoB8wQw2CsWfWA=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLT_PRcN9Y3BHuzGPrB1pxqu4M6aYoB8wQw2CsWfWA=s800-c-k-c0x00ffffff-no-rj,800,800,carl davies,,,UU-NvbWtePBXVM-fmF6OV4YA,0,1,False,0,public,True,longUploadsUnspecified,carl davies,,,,,,,,,,,,,,
youtube#channel,wiNu_M_TskRczPYUM3MRqhVcVcc,UC-sbZkrZ48ThBfEXMb3kDHw,Noah,I will finish what you started.,2016-04-22T23:03:57Z,https://yt3.ggpht.com/ytc/AKedOLTzmajrWzODARHO9mDTN_EjP0ABv9vT9lsQVnWTGQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTzmajrWzODARHO9mDTN_EjP0ABv9vT9lsQVnWTGQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTzmajrWzODARHO9mDTN_EjP0ABv9vT9lsQVnWTGQ=s800-c-k-c0x00ffffff-no-rj,800,800,Noah,I will finish what you started.,,UU-sbZkrZ48ThBfEXMb3kDHw,0,8,False,0,public,True,longUploadsUnspecified,Noah,,,,,I will finish what you started.,,,,,,,,,
youtube#channel,m0TQzP-v6bm_kaVB7EFdQhd5DuE,UC-SzAXNV3BxU2FXBgerunCw,Doc Rockem,Youtube sent me here... without instruction.  ,2009-09-23T06:22:19Z,https://yt3.ggpht.com/sH6CVWPduDdT8wmIIPwpR4LpngaT-r3w6YG8wtweTB_5x2dyWrOhXjHhVzvzrSGqV-hOAbnj=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/sH6CVWPduDdT8wmIIPwpR4LpngaT-r3w6YG8wtweTB_5x2dyWrOhXjHhVzvzrSGqV-hOAbnj=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/sH6CVWPduDdT8wmIIPwpR4LpngaT-r3w6YG8wtweTB_5x2dyWrOhXjHhVzvzrSGqV-hOAbnj=s800-c-k-c0x00ffffff-no-rj,800,800,Doc Rockem,Youtube sent me here... without instruction.  ,,UU-SzAXNV3BxU2FXBgerunCw,1051,8,False,25,public,True,longUploadsUnspecified,Doc Rockem,https://yt3.ggpht.com/gk5ApiQ9oFa2I1dcVPdddc8jkXjMVjSydg9JzVO7W60C2NCGcYPgbkV0Yv851R_2x3Hwwjym-Q,"['/m/0403l3g', '/m/03hf_rm', '/m/025zzc', '/m/0bzvm2', '/m/02ntfj']","['https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Strategy_video_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Action-adventure_game']",,Youtube sent me here... without instruction.  ,,,,,,,,,
youtube#channel,hbsGKaTqYclAw0vVsH9xDHvXIFg,UC-ttjeCduQBfL3JhSxhCglg,crithon,"artist, illustrator, animator, and sometimes posts reviews and video game combo videos to music",2006-03-03T04:49:51Z,https://yt3.ggpht.com/ytc/AKedOLSoCgd3XtqaGO41NacHQQXTX0TEsNok8J1ijd4P=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSoCgd3XtqaGO41NacHQQXTX0TEsNok8J1ijd4P=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSoCgd3XtqaGO41NacHQQXTX0TEsNok8J1ijd4P=s800-c-k-c0x00ffffff-no-rj,800,800,crithon,"artist, illustrator, animator, and sometimes posts reviews and video game combo videos to music",,UU-ttjeCduQBfL3JhSxhCglg,2451022,1540,False,804,public,True,longUploadsUnspecified,crithon,https://yt3.ggpht.com/Dtan_m-jFIT39FIXkOI-44Xvwe4FGzNlgk33aMv-r8q2L8k8dNi4GYZ7kxNMbxmNqLJyDeAZWQ,"['/m/025zzc', '/m/0403l3g', '/m/02ntfj', '/m/03hf_rm', '/m/0bzvm2']","['https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Strategy_video_game', 'https://en.wikipedia.org/wiki/Video_game_culture']",,"artist, illustrator, animator, and sometimes posts reviews and video game combo videos to music",,,,,crithon,,,,
youtube#channel,Fe-mtN4BhqLlGbFY51y_uwNqgiY,UC-uegmVjWo8d0ili80GMToA,"love, aaron.",,2016-12-20T18:49:53Z,https://yt3.ggpht.com/a4sqAo8A4yUaQSSJg2IaIIeVqeHMJWJSVJU00Iaaw9yC-acyxWyF3VZm0rIBaMP6pL1AHkZC-g=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/a4sqAo8A4yUaQSSJg2IaIIeVqeHMJWJSVJU00Iaaw9yC-acyxWyF3VZm0rIBaMP6pL1AHkZC-g=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/a4sqAo8A4yUaQSSJg2IaIIeVqeHMJWJSVJU00Iaaw9yC-acyxWyF3VZm0rIBaMP6pL1AHkZC-g=s800-c-k-c0x00ffffff-no-rj,800,800,"love, aaron.",,,UU-uegmVjWo8d0ili80GMToA,0,11,False,0,public,True,longUploadsUnspecified,"love, aaron.",,,,,,,,,,,,,,
youtube#channel,Q7XzFZ6C6xp4xg9sFkf0KUA8oEE,UC-utU3jw0vRl9WJN_kDJoJQ,Tierra Brown,,2013-11-22T02:54:58Z,https://yt3.ggpht.com/ytc/AKedOLRvOS5OGZN4k57l6jH9iFM7Z5iMEwd1UpNQPiL4DQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRvOS5OGZN4k57l6jH9iFM7Z5iMEwd1UpNQPiL4DQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRvOS5OGZN4k57l6jH9iFM7Z5iMEwd1UpNQPiL4DQ=s800-c-k-c0x00ffffff-no-rj,800,800,Tierra Brown,,,UU-utU3jw0vRl9WJN_kDJoJQ,9,9,False,1,public,True,longUploadsUnspecified,Tierra Brown,https://lh3.googleusercontent.com/-Nwhdg9HfSFbaDfQwa3BK_4e0AtDol8B1IHPo1t3llu6NIL-KVM2CqhA7G1gGt-MMm1hnswD,,,,,,,,,,,,,
youtube#channel,2QbeSvujKzz2IT4Mmuhsu2Agdbw,UC-VnBt81E6vJx4CVDg7iR4w,Malpha,,2017-05-10T09:54:59Z,https://yt3.ggpht.com/ytc/AKedOLRtRkizDmRLEyNLEA94L3eFpaiaAEhfcHV3eavn=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRtRkizDmRLEyNLEA94L3eFpaiaAEhfcHV3eavn=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRtRkizDmRLEyNLEA94L3eFpaiaAEhfcHV3eavn=s800-c-k-c0x00ffffff-no-rj,800,800,Malpha,,,UU-VnBt81E6vJx4CVDg7iR4w,0,2,False,0,public,True,longUploadsUnspecified,Malpha,https://lh3.googleusercontent.com/_QN5vfBrAzJnjJZb2yBpBaxyCoExudak8ywrXB41jZc2YG1o90mBY8f3Je-as3w4PhY3y3Oszw,,,,,,,,,,,,,
youtube#channel,61IDzzBw50-55f8SGA7pn7VJ8tQ,UC-Wkja-ZDw7axbR9c6NuSzA,Sant Arellano,,2006-05-07T08:07:20Z,https://yt3.ggpht.com/ytc/AKedOLQg1gmo1ECKPH_Z1Oui6btH-suQUqiKn9cQVbyAuA=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQg1gmo1ECKPH_Z1Oui6btH-suQUqiKn9cQVbyAuA=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQg1gmo1ECKPH_Z1Oui6btH-suQUqiKn9cQVbyAuA=s800-c-k-c0x00ffffff-no-rj,800,800,Sant Arellano,,,UU-Wkja-ZDw7axbR9c6NuSzA,0,6,False,0,public,True,longUploadsUnspecified,Sant Arellano,,,,,,,,,,,,,,
youtube#channel,UH1WjXmwuRipocY2tzL4Vvnd0Jo,UC-WToIuS-n8Cs8KpW0lEU7w,Nyah Benaé,,2011-10-04T04:36:35Z,https://yt3.ggpht.com/ytc/AKedOLQPCL4qjsXNwkBXLiIXr7H4q8Cavz5MLYuK7XlxVw=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQPCL4qjsXNwkBXLiIXr7H4q8Cavz5MLYuK7XlxVw=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQPCL4qjsXNwkBXLiIXr7H4q8Cavz5MLYuK7XlxVw=s800-c-k-c0x00ffffff-no-rj,800,800,Nyah Benaé,,,UU-WToIuS-n8Cs8KpW0lEU7w,0,55,False,0,public,True,longUploadsUnspecified,Nyah Benaé,https://lh3.googleusercontent.com/9mWG2MUYYIEJFDneT6u9RZPBgUO54BBq673ZCl55qlPNKYYQGldm76J--WXD4Jc15irSFgfB,,,pt6WLRtxw7w,,US,JMS Jefferson Adele Singing Cover Sub4Sub,,US,,,,,
youtube#channel,4v_vfX9FoNuyIzIgUYALwEtm95Y,UC-wVBEDB311ZNo6B2YlZcbg,Roddy Pedro Carbonell,,2006-06-23T08:56:23Z,https://yt3.ggpht.com/ytc/AKedOLR1qvW2OdlHN2l9PuEYXMEOgCWgz8AOkM4yyw=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLR1qvW2OdlHN2l9PuEYXMEOgCWgz8AOkM4yyw=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLR1qvW2OdlHN2l9PuEYXMEOgCWgz8AOkM4yyw=s800-c-k-c0x00ffffff-no-rj,800,800,Roddy Pedro Carbonell,,,UU-wVBEDB311ZNo6B2YlZcbg,0,14,False,0,public,True,longUploadsUnspecified,Roddy Pedro Carbonell,,,,,,,,,,,,,,
youtube#channel,B9c53ANzvF0iRGV4gpHDtmuqkrE,UC-y-G9xTC6sWo_H76zJWSUw,OkayDavid.,hey my names david and im quite awkward and i make videos to show it but yahim not the best at sticking to my schedule i try my best tho i make videos from skits to storyyimes to rants and yah im 12,2016-04-16T06:11:15Z,https://yt3.ggpht.com/ytc/AKedOLRUtOfXfVlRMB3TuxgWDj7ez4y3jY7Ao9JxAK2wOA=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLRUtOfXfVlRMB3TuxgWDj7ez4y3jY7Ao9JxAK2wOA=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLRUtOfXfVlRMB3TuxgWDj7ez4y3jY7Ao9JxAK2wOA=s800-c-k-c0x00ffffff-no-rj,800,800,OkayDavid.,hey my names david and im quite awkward and i make videos to show it but yahim not the best at sticking to my schedule i try my best tho i make videos from skits to storyyimes to rants and yah im 12,,UU-y-G9xTC6sWo_H76zJWSUw,0,697,False,0,public,True,longUploadsUnspecified,OkayDavid.,https://lh3.googleusercontent.com/YBBrjxcf9tZ9-7d53WXPEDwk3bNeLaNXhwkEC_WlULQ1hq2Se5NGQGcPqrDzP5GpEA9zhHpbGg,,,,hey my names david and im quite awkward and i make videos to show it but yahim not the best at sticking to my schedule i try my best tho i make videos from skits to storyyimes to rants and yah im 12,,,,,,,,,
youtube#channel,wv8v7OP9NLMAhEz0eCy8qN8N2e8,UC-YAmZ4UrV4gLBrkkzV032Q,Noneofyour Business,,2012-12-09T16:27:04Z,https://yt3.ggpht.com/ytc/AKedOLSpUAVpxuADzHnSBD8_6pOmUR15lsVorifJ2Huo=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSpUAVpxuADzHnSBD8_6pOmUR15lsVorifJ2Huo=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSpUAVpxuADzHnSBD8_6pOmUR15lsVorifJ2Huo=s800-c-k-c0x00ffffff-no-rj,800,800,Noneofyour Business,,,UU-YAmZ4UrV4gLBrkkzV032Q,0,14,False,0,public,True,longUploadsUnspecified,Noneofyour Business,,,,,,,,,,,,,,
youtube#channel,ypKYbKIYj4pXd2f70J10cIfjc_M,UC-YcHe6zwpXb08qqakXpoFg,Drakensson,"I sometimes upload videogame soundtracks, usually from unknown and rare games",2010-11-27T22:18:21Z,https://yt3.ggpht.com/ytc/AKedOLQk70hdyrr6hXZ-biBKcPB2nKJ8mtFufhuSVo5gZg=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQk70hdyrr6hXZ-biBKcPB2nKJ8mtFufhuSVo5gZg=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQk70hdyrr6hXZ-biBKcPB2nKJ8mtFufhuSVo5gZg=s800-c-k-c0x00ffffff-no-rj,800,800,Drakensson,"I sometimes upload videogame soundtracks, usually from unknown and rare games",,UU-YcHe6zwpXb08qqakXpoFg,1707248,925,False,14,public,True,longUploadsUnspecified,Drakensson,https://yt3.ggpht.com/ABSvp37MAkANu7j6N_TTwwl_EDCf6NDC_GxTwd0774-HaqZpZOnaiy10J7E06U4x1koe0NXqSw,['/m/04rlf'],['https://en.wikipedia.org/wiki/Music'],9JJdyws2qZ4,"I sometimes upload videogame soundtracks, usually from unknown and rare games",NO,,,NO,drakensson,,,,
youtube#channel,oKev0Un7Yoz2ANwfif0oGWps1RI,UC-YoH-nMEAQSxINodMzC0BQ,sarah cortez,,2007-11-22T04:33:54Z,https://yt3.ggpht.com/ytc/AKedOLTWLm_66tiM3RKFwg0hQijSXBV7d4ldrl6Auwio=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTWLm_66tiM3RKFwg0hQijSXBV7d4ldrl6Auwio=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTWLm_66tiM3RKFwg0hQijSXBV7d4ldrl6Auwio=s800-c-k-c0x00ffffff-no-rj,800,800,sarah cortez,,,UU-YoH-nMEAQSxINodMzC0BQ,53539,108,False,86,public,True,longUploadsUnspecified,sarah cortez,,"['/m/019_rr', '/m/02jjt']","['https://en.wikipedia.org/wiki/Lifestyle_(sociology)', 'https://en.wikipedia.org/wiki/Entertainment']",,,,,,,,,,,
youtube#channel,VKI0OvC6RZhrcxVzxCrhB4bEUO8,UC-zpr2s0fvkR_ygSX7zMtkQ,Princemir Plays,"Loading...........................

Psn: Princemir27



",2010-01-07T14:27:16Z,https://yt3.ggpht.com/px1oJETG06a5etEgAQtGmPK1bjiRtfIz6v6dPytpAtsDS2dEW7BTAK1eaXR6nU99m-X-smUo798=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/px1oJETG06a5etEgAQtGmPK1bjiRtfIz6v6dPytpAtsDS2dEW7BTAK1eaXR6nU99m-X-smUo798=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/px1oJETG06a5etEgAQtGmPK1bjiRtfIz6v6dPytpAtsDS2dEW7BTAK1eaXR6nU99m-X-smUo798=s800-c-k-c0x00ffffff-no-rj,800,800,Princemir Plays,"Loading...........................

Psn: Princemir27



",,UU-zpr2s0fvkR_ygSX7zMtkQ,0,19,False,0,public,True,longUploadsUnspecified,Princemir Plays,https://lh3.googleusercontent.com/mFnb2i1ZQ7JYPaKRBy8-ABeZuS8pnDG_0zkatR9WLLRAzoa3KpYxlcWMKZ-iPv7BSy2aegmkA5o,,,,"Loading...........................

Psn: Princemir27



",,"Jamaican27 ""video games"" sony ps3 ""hd camara""",,,,,,,
youtube#channel,TjLtPIRNBpyoZFM6ddkgVzduq-M,UC-Zx6ju6yNJ7JKYIfYp7d4Q,Nana Wordie,,2014-08-02T01:17:40Z,https://yt3.ggpht.com/ytc/AKedOLSMLYUaDXA6ia-zTFY4xGNXfovywRql5AkoiorEKw=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLSMLYUaDXA6ia-zTFY4xGNXfovywRql5AkoiorEKw=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLSMLYUaDXA6ia-zTFY4xGNXfovywRql5AkoiorEKw=s800-c-k-c0x00ffffff-no-rj,800,800,Nana Wordie,,,UU-Zx6ju6yNJ7JKYIfYp7d4Q,0,18,False,0,public,True,longUploadsUnspecified,Nana Wordie,,,,,,,,,,,,,,
youtube#channel,14nQgt5VJeXBhCiIziLa7stxDpE,UC04IfmWupYqfAAqX2lPPcjw,Playful Jandro305,It’s YA boi here UUUUUUUUUUUUUUUUHHHHHHHHHHHHHHHHHHHHHHHH ... SUPFREDDY,2016-10-06T01:46:40Z,https://yt3.ggpht.com/ytc/AKedOLT_gRyp6T1ZlTqRNmJQqrAebCzfXMiwvw6WVPUa=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLT_gRyp6T1ZlTqRNmJQqrAebCzfXMiwvw6WVPUa=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLT_gRyp6T1ZlTqRNmJQqrAebCzfXMiwvw6WVPUa=s800-c-k-c0x00ffffff-no-rj,800,800,Playful Jandro305,It’s YA boi here UUUUUUUUUUUUUUUUHHHHHHHHHHHHHHHHHHHHHHHH ... SUPFREDDY,,UU04IfmWupYqfAAqX2lPPcjw,569,17,False,29,public,True,longUploadsUnspecified,Playful Jandro305,https://yt3.ggpht.com/AY7fnMHhTwTbkaEDFm0JIe9IEmueqzu4G5CeOeCCbvRKpUboGqyfmU6vCczEEqkBsmFiCbPceA,"['/m/0bzvm2', '/m/0403l3g', '/m/025zzc', '/m/02ntfj']","['https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Action_game', 'https://en.wikipedia.org/wiki/Action-adventure_game']",,It’s YA boi here UUUUUUUUUUUUUUUUHHHHHHHHHHHHHHHHHHHHHHHH ... SUPFREDDY,,,,,,,,,
youtube#channel,XTXfkHGD8YgqZ4mJRaZMEpQcoK4,UC04Yj-zrU17xSEXkXhykyeg,S R,,2006-11-26T14:40:32Z,https://yt3.ggpht.com/ytc/AKedOLQFrGyI4CaQAamLdmKOVAQpHVqMh_CYr7eU43yPrQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQFrGyI4CaQAamLdmKOVAQpHVqMh_CYr7eU43yPrQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQFrGyI4CaQAamLdmKOVAQpHVqMh_CYr7eU43yPrQ=s800-c-k-c0x00ffffff-no-rj,800,800,S R,,,UU04Yj-zrU17xSEXkXhykyeg,0,6,False,0,public,True,longUploadsUnspecified,S R,,,,,,,,,,,,,,
youtube#channel,Bt_ZnCbj0C5HFHgtzcvaP1TTvUM,UC05WMhO6evf15Wi4vAW5cGg,anuhea,This ain't it..,2016-08-01T01:53:49Z,https://yt3.ggpht.com/ytc/AKedOLQ99uk-Fy0pnFvfaS1zrWnc_YyYnKdsFFgiTZM-UQ=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQ99uk-Fy0pnFvfaS1zrWnc_YyYnKdsFFgiTZM-UQ=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQ99uk-Fy0pnFvfaS1zrWnc_YyYnKdsFFgiTZM-UQ=s800-c-k-c0x00ffffff-no-rj,800,800,anuhea,This ain't it..,,UU05WMhO6evf15Wi4vAW5cGg,202,2,False,1,public,True,longUploadsUnspecified,anuhea,,,,,This ain't it..,,,,,,,,,
youtube#channel,cjObNHhrCUDc2sZtGzEyV6aXs9Y,UC08Q5gZufHs2DxFOU-VpHUg,Concepcion30,,2006-12-17T07:47:01Z,https://yt3.ggpht.com/ytc/AKedOLTuGE7diO3mdAUODb3NXl1rPrCTvvPOYqdR-fSN=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLTuGE7diO3mdAUODb3NXl1rPrCTvvPOYqdR-fSN=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLTuGE7diO3mdAUODb3NXl1rPrCTvvPOYqdR-fSN=s800-c-k-c0x00ffffff-no-rj,800,800,Concepcion30,,,UU08Q5gZufHs2DxFOU-VpHUg,4014,9,False,52,public,True,longUploadsUnspecified,Concepcion30,,"['/m/0bzvm2', '/m/02ntfj', '/m/03hf_rm', '/m/0403l3g', '/m/025zzc']","['https://en.wikipedia.org/wiki/Video_game_culture', 'https://en.wikipedia.org/wiki/Action-adventure_game', 'https://en.wikipedia.org/wiki/Strategy_video_game', 'https://en.wikipedia.org/wiki/Role-playing_video_game', 'https://en.wikipedia.org/wiki/Action_game']",,,,,,,,,,,
youtube#channel,nkJn5fenYgE81ZSQfPB5YpqaI0I,UC08zpTqiXPLMtL-NdqPMS0A,Fritz Fromm,Fritz fromm,2015-02-11T18:00:26Z,https://yt3.ggpht.com/ytc/AKedOLQBvdNAen602KBvXeXJ8zNhAnc7r_pXqM3DaA=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLQBvdNAen602KBvXeXJ8zNhAnc7r_pXqM3DaA=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLQBvdNAen602KBvXeXJ8zNhAnc7r_pXqM3DaA=s800-c-k-c0x00ffffff-no-rj,800,800,Fritz Fromm,Fritz fromm,,UU08zpTqiXPLMtL-NdqPMS0A,0,0,False,0,public,True,longUploadsUnspecified,Fritz Fromm,,,,,Fritz fromm,,,,,,,,,
youtube#channel,SV0hUNup1G5cdf8G_nDKd9nsAmE,UC0a65pj7Ypa4_YKKqSafPUA,Terrell A'mari,,2008-08-29T00:43:53Z,https://yt3.ggpht.com/ytc/AKedOLR2XFh33NPk6tl2FEgYaBoTvCfaFwkTwr3FgRmp3Q=s88-c-k-c0x00ffffff-no-rj,88,88,https://yt3.ggpht.com/ytc/AKedOLR2XFh33NPk6tl2FEgYaBoTvCfaFwkTwr3FgRmp3Q=s240-c-k-c0x00ffffff-no-rj,240,240,https://yt3.ggpht.com/ytc/AKedOLR2XFh33NPk6tl2FEgYaBoTvCfaFwkTwr3FgRmp3Q=s800-c-k-c0x00ffffff-no-rj,800,800,Terrell A'mari,,,UU0a65pj7Ypa4_YKKqSafPUA,16476,882,False,8,public,True,longUploadsUnspecified,Terrell A'mari,https://yt3.ggpht.com/fkssV7WaXARBUnjh2uTpHf_ZQcDHf1Qk2VdVhBdfRJUOtI1QoKroEFCBzTVdivC16CHi56wSe4s,"['/m/04rlf', '/m/0gywn', '/m/06j6l', '/m/02mscn', '/m/0glt670', '/m/064t9', '/m/02jjt']","['https://en.wikipedia.org/wiki/Music', 'https://en.wikipedia.org/wiki/Soul_music', 'https://en.wikipedia.org/wiki/Rhythm_and_blues', 'https://en.wikipedia.org/wiki/Christian_music', 'https://en.wikipedia.org/wiki/Hip_hop_music', 'https://en.wikipedia.org/wiki/Pop_music', 'https://en.wikipedia.org/wiki/Entertainment']",l1w-yqKWnls,,US,,,US,terrellamari,False,,,
